,Season,Round,Venue,Date,Home,GHome,GAway,Away,Winner
6692,2021,Regular Season,Dick's Sporting Goods Park,2021-09-19,Colorado Rapids,1,1,Vancouver,
6693,2021,Regular Season,Subaru Park,2021-09-19,Philadelphia,3,1,Orlando City,Philadelphia
6694,2021,Regular Season,Saputo Stadium,2021-09-19,CF Montréal,2,0,Chicago Fire,CF Montréal
6695,2021,Regular Season,Providence Park,2021-09-19,Portland Timbers,2,1,Los Angeles FC,Portland Timbers
6696,2021,Regular Season,Soldier Field,2021-09-22,Chicago Fire,2,3,New England,New England
6697,2021,Regular Season,Lockhart Stadium,2021-09-22,Inter Miami,1,5,Nashville,Nashville
6698,2021,Regular Season,Red Bull Arena,2021-09-22,NY Red Bulls,1,1,NYCFC,
6708,2021,Regular Season,Yankee Stadium,2021-09-25,NYCFC,0,1,NY Red Bulls,NY Red Bulls
6707,2021,Regular Season,Audi Field,2021-09-25,D.C. United,4,2,FC Cincinnati,D.C. United
6706,2021,Regular Season,Providence Park,2021-09-25,Portland Timbers,6,1,Real Salt Lake,Portland Timbers
6705,2021,Regular Season,Gillette Stadium,2021-09-25,New England,2,1,Orlando City,New England
6701,2021,Regular Season,Subaru Park,2021-09-25,Philadelphia,1,0,Atlanta Utd,Philadelphia
6703,2021,Regular Season,Avaya Stadium,2021-09-25,San Jose,2,0,Los Angeles FC,San Jose
6702,2021,Regular Season,Allianz Field,2021-09-25,Minnesota Utd,2,0,Houston Dynamo,Minnesota Utd
6700,2021,Regular Season,BC Place,2021-09-25,Vancouver,1,0,FC Dallas,Vancouver
6704,2021,Regular Season,Dick's Sporting Goods Park,2021-09-25,Colorado Rapids,0,0,Toronto FC,
6699,2021,Regular Season,Lower.com Field,2021-09-25,Columbus Crew,2,1,CF Montréal,Columbus Crew
6711,2021,Regular Season,Soldier Field,2021-09-26,Chicago Fire,0,0,Nashville,
6710,2021,Regular Season,Q2 Stadium,2021-09-26,Austin FC,2,0,LA Galaxy,Austin FC
6709,2021,Regular Season,Children's Mercy Park,2021-09-26,Sporting KC,1,2,Seattle,Seattle
6712,2021,Regular Season,Rio Tinto Stadium,2021-09-29,Real Salt Lake,2,1,LA Galaxy,Real Salt Lake
6724,2021,Regular Season,Avaya Stadium,2021-09-29,San Jose,1,3,Seattle,Seattle
6723,2021,Regular Season,BMO Field,2021-09-29,Toronto FC,3,2,FC Cincinnati,Toronto FC
6722,2021,Regular Season,Mercedes-Benz Stadium,2021-09-29,Atlanta Utd,1,0,Inter Miami,Atlanta Utd
6720,2021,Regular Season,Banc of California Stadium,2021-09-29,Los Angeles FC,1,2,Portland Timbers,Portland Timbers
6719,2021,Regular Season,Red Bull Arena,2021-09-29,NY Red Bulls,1,1,Philadelphia,
6721,2021,Regular Season,Soldier Field,2021-09-29,Chicago Fire,2,0,NYCFC,Chicago Fire
6717,2021,Regular Season,Saputo Stadium,2021-09-29,CF Montréal,1,4,New England,New England
6716,2021,Regular Season,BBVA Compass Stadium,2021-09-29,Houston Dynamo,0,0,Vancouver,
6715,2021,Regular Season,Audi Field,2021-09-29,D.C. United,3,1,Minnesota Utd,D.C. United
6714,2021,Regular Season,Dick's Sporting Goods Park,2021-09-29,Colorado Rapids,3,0,Austin FC,Colorado Rapids
6713,2021,Regular Season,Nissan Stadium,2021-09-29,Nashville,2,2,Orlando City,
6718,2021,Regular Season,Toyota Stadium,2021-09-29,FC Dallas,1,3,Sporting KC,Sporting KC
6725,2021,Regular Season,BC Place,2021-10-02,Vancouver,3,0,San Jose,Vancouver
6726,2021,Regular Season,Toyota Stadium,2021-10-02,FC Dallas,0,0,Minnesota Utd,
6727,2021,Regular Season,Saputo Stadium,2021-10-02,CF Montréal,2,1,Atlanta Utd,CF Montréal
6728,2021,Regular Season,Exploria Stadium,2021-10-02,Orlando City,2,1,D.C. United,Orlando City
6729,2021,Regular Season,Q2 Stadium,2021-10-02,Austin FC,2,1,Real Salt Lake,Austin FC
6730,2021,Regular Season,West End Stadium,2021-10-02,FC Cincinnati,0,1,NY Red Bulls,NY Red Bulls
6734,2021,Regular Season,Providence Park,2021-10-03,Portland Timbers,1,0,Inter Miami,Portland Timbers
6731,2021,Regular Season,Dignity Health Sports Park,2021-10-03,LA Galaxy,1,1,Los Angeles FC,
6732,2021,Regular Season,CenturyLink Field,2021-10-03,Seattle,3,0,Colorado Rapids,Seattle
